jednostka,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,1998,1999,2000,2019
Powiat rawicki,3628.0,3758.0,3636.0,3258.0,3024.0,2448.0,1929.0,2031.0,3172.0,2999.0,2759.0,2762.0,2749.0,2278.0,1758.0,1476.0,1267.0,1030.0,2541.0,2962.0,3118.0,988.0
Powiat wolsztyński,3256.0,3314.0,3264.0,2521.0,2347.0,1691.0,860.0,953.0,1694.0,1630.0,1566.0,1777.0,1542.0,1233.0,1049.0,716.0,488.0,410.0,1528.0,2172.0,2820.0,458.0
Powiat m.Leszno,4008.0,4428.0,4263.0,3968.0,3214.0,2515.0,1830.0,1596.0,2556.0,2744.0,2515.0,2757.0,2781.0,2154.0,1833.0,1561.0,1286.0,1187.0,,,3164.0,1054.0
Powiat chodzieski,4983.0,4813.0,4778.0,4555.0,4253.0,3190.0,2114.0,2175.0,2853.0,2957.0,3086.0,3226.0,3113.0,2564.0,2072.0,1935.0,1482.0,1326.0,2160.0,3310.0,4289.0,1402.0
Powiat czarnkowsko-trzcianecki,9099.0,9609.0,9238.0,7983.0,7162.0,5732.0,3715.0,3778.0,5253.0,4868.0,4783.0,4877.0,4715.0,3840.0,2705.0,2273.0,1609.0,1435.0,4380.0,5971.0,7272.0,1369.0
Powiat pilski,11170.0,11014.0,11358.0,10568.0,9114.0,7228.0,5382.0,3975.0,5974.0,5984.0,6429.0,7451.0,6795.0,5360.0,4227.0,3690.0,2829.0,2429.0,5657.0,8041.0,8528.0,2349.0
Powiat wągrowiecki,7169.0,6960.0,6782.0,6399.0,5771.0,4726.0,3738.0,2791.0,4168.0,4504.0,4888.0,5338.0,5185.0,3761.0,2498.0,2032.0,1513.0,1360.0,3362.0,4770.0,5967.0,1074.0
Powiat złotowski,7880.0,7944.0,7258.0,6578.0,6045.0,4667.0,3616.0,3772.0,4585.0,4626.0,4621.0,4719.0,4432.0,3935.0,3538.0,2934.0,2578.0,2237.0,5162.0,6334.0,7147.0,1861.0
Powiat obornicki,4350.0,4902.0,4864.0,4605.0,3922.0,2859.0,1701.0,1179.0,2034.0,2177.0,2261.0,2664.0,2587.0,1962.0,1492.0,1385.0,853.0,766.0,1481.0,2423.0,3185.0,623.0
Powiat poznański,8940.0,11265.0,11433.0,11361.0,10593.0,8189.0,4332.0,2330.0,4846.0,5028.0,5383.0,7123.0,7152.0,5606.0,4720.0,4058.0,3249.0,2620.0,4724.0,10581.0,5377.0,2152.0
Powiat szamotulski,4834.0,5280.0,5566.0,5438.0,5341.0,4186.0,2757.0,2290.0,3803.0,3733.0,3611.0,3915.0,3481.0,2555.0,2235.0,1765.0,1415.0,1181.0,1746.0,2727.0,3424.0,962.0
Powiat średzki,3714.0,3937.0,4605.0,4716.0,4062.0,3381.0,2193.0,2077.0,3130.0,3104.0,3042.0,3247.0,3458.0,2878.0,2530.0,2202.0,1485.0,1391.0,1657.0,2515.0,2901.0,1521.0
Powiat śremski,3715.0,3893.0,4003.0,3500.0,3052.0,2408.0,1333.0,1107.0,2096.0,1977.0,1927.0,2365.0,2330.0,1580.0,1258.0,908.0,594.0,445.0,1325.0,2094.0,2442.0,462.0
Powiat m.Poznań,17062.0,21725.0,21890.0,21544.0,19625.0,15803.0,9302.0,5612.0,10178.0,11200.0,11580.0,13686.0,13530.0,10350.0,7964.0,6578.0,5048.0,4214.0,,,10950.0,3737.0
ZACHODNIOPOMORSKIE,175341.0,189643.0,190864.0,182692.0,168814.0,138866.0,103241.0,82520.0,105905.0,109964.0,108904.0,112521.0,111063.0,94465.0,79393.0,65842.0,52599.0,46002.0,100644.0,130908.0,150084.0,41771.0
Powiat białogardzki,7626.0,7528.0,7599.0,7554.0,6579.0,6648.0,5877.0,5196.0,5064.0,5395.0,4779.0,4840.0,5017.0,4470.0,4087.0,3483.0,2886.0,2760.0,5429.0,6609.0,6894.0,2518.0
Powiat kołobrzeski,7150.0,7592.0,7526.0,6690.0,5831.0,4589.0,3658.0,2921.0,3590.0,3680.0,3507.0,3308.0,3673.0,3208.0,2490.0,2212.0,1342.0,719.0,4395.0,6242.0,6123.0,347.0
Powiat koszaliński,8731.0,9032.0,9160.0,8968.0,8240.0,6843.0,5145.0,4225.0,5121.0,5509.0,5483.0,5740.0,5925.0,4899.0,4208.0,3321.0,2709.0,2476.0,5077.0,6950.0,7474.0,2337.0
Powiat sławieński,9169.0,9151.0,8771.0,8214.0,7171.0,6077.0,3993.0,2921.0,3761.0,4231.0,4575.0,5205.0,4747.0,4158.0,3683.0,3277.0,2820.0,2540.0,6704.0,7976.0,8726.0,2364.0
Powiat m.Koszalin,9877.0,10340.0,10479.0,10313.0,9248.0,7312.0,5429.0,3880.0,5020.0,5384.0,5510.0,6037.0,5928.0,5053.0,4166.0,3394.0,2682.0,2514.0,5549.0,7116.0,8155.0,2202.0
Powiat choszczeński,6620.0,7183.0,6784.0,6159.0,5831.0,4637.0,3947.0,3257.0,4418.0,3952.0,4072.0,4371.0,4412.0,3567.0,3350.0,2924.0,2455.0,2253.0,4151.0,5721.0,6059.0,2167.0
Powiat drawski,9132.0,8701.0,8560.0,8676.0,8024.0,7072.0,5741.0,4767.0,5751.0,5365.0,5451.0,5030.0,5198.0,4705.0,4389.0,3501.0,3319.0,2499.0,5862.0,7399.0,8280.0,2339.0
Powiat myśliborski,8020.0,8218.0,8551.0,7620.0,7118.0,4655.0,3601.0,3006.0,3747.0,3751.0,3662.0,4097.0,4131.0,3257.0,2528.0,2269.0,1890.0,1654.0,4471.0,6195.0,7203.0,1397.0
Powiat pyrzycki,5003.0,5379.0,5387.0,5137.0,4525.0,3841.0,3064.0,2774.0,3810.0,3709.0,3617.0,3680.0,3615.0,2919.0,2453.0,2011.0,1548.0,1410.0,2887.0,3739.0,4399.0,1245.0
Powiat szczecinecki,12012.0,11939.0,11941.0,11278.0,10578.0,9041.0,7142.0,6483.0,7303.0,7298.0,7461.0,7390.0,7326.0,6562.0,5762.0,5183.0,4198.0,3861.0,8320.0,9974.0,10714.0,3674.0
Powiat świdwiński,7904.0,7691.0,7145.0,7330.0,6939.0,5903.0,4898.0,3706.0,3966.0,4380.0,4296.0,4150.0,4255.0,3707.0,3225.0,2581.0,2346.0,2063.0,5574.0,6619.0,7017.0,1714.0
Powiat wałecki,6546.0,6965.0,6758.0,6635.0,5972.0,4255.0,3175.0,2755.0,3475.0,3444.0,3448.0,3739.0,3507.0,2859.0,2429.0,2042.0,1580.0,1385.0,3617.0,4939.0,5762.0,1353.0
Powiat łobeski,,5922.0,5607.0,5563.0,5436.0,4310.0,3312.0,2580.0,3550.0,3223.0,3489.0,3432.0,3270.0,2836.0,2645.0,2576.0,2297.0,2153.0,,,,2032.0
Powiat m.Szczecin,21420.0,28162.0,29423.0,27605.0,25484.0,21550.0,11474.0,7394.0,14316.0,16500.0,16942.0,19143.0,18478.0,16195.0,11627.0,8100.0,5539.0,4576.0,6837.0,11637.0,16365.0,4274.0
Powiat goleniowski,8897.0,8712.0,8588.0,8444.0,7964.0,5822.0,4379.0,4172.0,5320.0,5439.0,4896.0,4893.0,4088.0,3228.0,2762.0,2531.0,1951.0,1803.0,5389.0,6549.0,7321.0,1727.0
Powiat gryficki,10776.0,9455.0,9581.0,8965.0,8595.0,7720.0,5854.0,4946.0,5303.0,5248.0,5290.0,5289.0,5477.0,4638.0,4173.0,3053.0,2137.0,1672.0,7410.0,8916.0,9625.0,1449.0
Powiat gryfiński,8538.0,9848.0,10354.0,9662.0,8717.0,6882.0,5311.0,4410.0,5478.0,5805.0,5375.0,5502.0,5538.0,4526.0,3721.0,3440.0,2724.0,2397.0,3890.0,5124.0,6940.0,1882.0
Powiat kamieński,5707.0,6109.0,6225.0,6139.0,5926.0,5120.0,3904.0,3716.0,3931.0,4269.0,3951.0,4013.0,3931.0,3314.0,3104.0,3010.0,2573.0,2316.0,3132.0,4181.0,5080.0,2168.0
Powiat policki,3926.0,4932.0,5321.0,5280.0,4980.0,4072.0,3262.0,2963.0,3857.0,4138.0,4022.0,3823.0,3740.0,2794.0,2428.0,2113.0,1622.0,1387.0,1195.0,1616.0,2717.0,1260.0
Powiat stargardzki,15320.0,13539.0,13759.0,13204.0,12717.0,10140.0,8383.0,5242.0,7639.0,7631.0,7605.0,7452.0,7315.0,6395.0,5196.0,4038.0,3267.0,2950.0,9654.0,11655.0,12945.0,2827.0
Powiat m.Świnoujście,2967.0,3245.0,3345.0,3256.0,2939.0,2377.0,1692.0,1206.0,1485.0,1613.0,1473.0,1387.0,1492.0,1175.0,967.0,783.0,714.0,614.0,1101.0,1751.0,2285.0,495.0
DOLNOŚLĄSKIE,267435.0,279309.0,278271.0,257129.0,233352.0,185417.0,127457.0,113890.0,146260.0,150282.0,143575.0,157369.0,153558.0,121562.0,99952.0,85984.0,68813.0,62842.0,160510.0,203376.0,231653.0,56022.0
Powiat bolesławiecki,9218.0,8574.0,8803.0,7966.0,7066.0,5310.0,4049.0,3428.0,4782.0,4552.0,3788.0,4369.0,4000.0,2799.0,2375.0,1852.0,1389.0,1283.0,6836.0,8175.0,8886.0,1293.0
Powiat jaworski,6938.0,7166.0,7032.0,6206.0,5834.0,4654.0,3478.0,2999.0,3909.0,4160.0,4143.0,4384.0,4171.0,3074.0,2785.0,2544.0,2154.0,1956.0,4651.0,5476.0,6254.0,1698.0
Powiat jeleniogórski,6297.0,6502.0,6364.0,5642.0,5055.0,4391.0,2866.0,2640.0,3838.0,4414.0,4124.0,4126.0,3842.0,3103.0,2490.0,2224.0,1795.0,1734.0,7716.0,10296.0,5486.0,1594.0
Powiat kamiennogórski,5968.0,5559.0,5361.0,4750.0,4306.0,3502.0,2206.0,2354.0,3401.0,3323.0,3248.0,3395.0,2997.0,2212.0,1619.0,1447.0,1016.0,825.0,4380.0,5325.0,5304.0,776.0
Powiat lubański,7145.0,6599.0,6371.0,6100.0,5579.0,4753.0,3985.0,4090.0,4585.0,4683.0,4354.0,4328.0,3957.0,3158.0,2434.0,1938.0,1577.0,1234.0,4561.0,5867.0,6458.0,1167.0
Powiat lwówecki,6197.0,6011.0,5737.0,5230.0,5044.0,4544.0,3549.0,2960.0,3606.0,3754.0,3745.0,3932.0,4039.0,3328.0,2803.0,2399.0,1778.0,1645.0,4704.0,5480.0,5887.0,1477.0
Powiat zgorzelecki,9178.0,9585.0,9833.0,9587.0,8286.0,6182.0,4059.0,3625.0,4687.0,4334.0,4079.0,4580.0,4666.0,3720.0,2645.0,2239.0,1539.0,1437.0,4782.0,6857.0,8132.0,1369.0
Powiat złotoryjski,6374.0,6720.0,6431.0,6110.0,5672.0,4743.0,3869.0,3526.0,4130.0,4183.0,4173.0,4262.0,4448.0,3656.0,3044.0,2682.0,2238.0,2023.0,4972.0,5528.0,5610.0,1803.0
Powiat m.Jelenia Góra,6645.0,6895.0,6689.0,5654.0,4637.0,3955.0,2731.0,2381.0,3537.0,4045.0,3555.0,3673.0,3324.0,2577.0,1906.0,1545.0,1221.0,1209.0,,,5627.0,1096.0
Powiat głogowski,8664.0,9203.0,9009.0,7974.0,7255.0,5760.0,4123.0,3596.0,4589.0,4528.0,4360.0,4774.0,4558.0,4139.0,3674.0,2995.0,2638.0,2602.0,5895.0,7239.0,7752.0,2036.0
Powiat górowski,4201.0,4264.0,4561.0,4270.0,3992.0,3418.0,2401.0,2113.0,2863.0,3287.0,3195.0,3369.0,3415.0,2712.0,2565.0,2059.0,1816.0,1671.0,2545.0,3375.0,3833.0,1530.0
Powiat legnicki,6427.0,6492.0,6229.0,5692.0,5208.0,3914.0,2716.0,2248.0,2959.0,3196.0,3487.0,3661.0,3723.0,3115.0,2600.0,2345.0,2100.0,1921.0,10101.0,14031.0,6000.0,1643.0
Powiat lubiński,7925.0,9137.0,9084.0,7086.0,5567.0,4051.0,2823.0,2452.0,3145.0,3778.0,3776.0,4158.0,4184.0,3311.0,2569.0,2210.0,1839.0,1765.0,5939.0,6766.0,7228.0,1475.0
Powiat polkowicki,6587.0,6545.0,6431.0,5608.0,5098.0,4066.0,3096.0,2753.0,3199.0,3409.0,3362.0,3373.0,3306.0,2939.0,2450.0,2266.0,1795.0,1689.0,4735.0,5864.0,5980.0,1651.0
Powiat m.Legnica,10080.0,10546.0,10368.0,9510.0,8372.0,6145.0,3451.0,2968.0,4164.0,4426.0,4866.0,5018.0,4891.0,3893.0,3301.0,2972.0,2468.0,2279.0,,,9482.0,1908.0
Powiat dzierżoniowski,12016.0,12230.0,12436.0,12085.0,12292.0,10466.0,8083.0,7220.0,8089.0,7359.0,6191.0,6504.0,6280.0,4803.0,3436.0,2877.0,2123.0,1754.0,9543.0,10010.0,10625.0,1468.0
Powiat kłodzki,21993.0,22245.0,22848.0,21299.0,20481.0,16833.0,13561.0,12596.0,13528.0,13704.0,13597.0,14917.0,15024.0,12461.0,10208.0,8064.0,6136.0,5717.0,14671.0,18261.0,19121.0,5330.0
Powiat świdnicki,18475.0,17763.0,17945.0,16154.0,14340.0,11778.0,6865.0,6931.0,8361.0,7907.0,7510.0,8942.0,8138.0,6499.0,5740.0,4998.0,3969.0,3627.0,10909.0,14342.0,16125.0,3284.0
Powiat wałbrzyski,7577.0,7933.0,22056.0,21034.0,19118.0,16260.0,10679.0,9863.0,12286.0,11511.0,11469.0,12517.0,4339.0,3577.0,2995.0,2531.0,1769.0,1717.0,11428.0,14727.0,6311.0,1547.0
Powiat ząbkowicki,8422.0,8898.0,8567.0,8163.0,8010.0,6779.0,4268.0,4224.0,4670.0,5437.0,5172.0,5409.0,5260.0,4351.0,3363.0,3159.0,2600.0,2416.0,4675.0,5936.0,7632.0,2035.0
Powiat m.Wałbrzych do 2002,14033.0,15518.0,,,,,,,,,,,,,,,,,,,11371.0,
Powiat m.Wałbrzych od 2013,,,,,,,,,,,,,7700.0,5816.0,4494.0,3891.0,3044.0,2489.0,,,,1974.0
Powiat milicki,3413.0,3398.0,3567.0,3414.0,3099.0,2438.0,2045.0,1782.0,2209.0,2224.0,2220.0,2351.0,2398.0,1893.0,1566.0,1299.0,1020.0,894.0,2044.0,2755.0,2978.0,854.0
Powiat oleśnicki,10644.0,10706.0,10121.0,8952.0,7795.0,5907.0,4068.0,4125.0,5420.0,6109.0,5493.0,5989.0,5993.0,4426.0,3607.0,2935.0,2236.0,1999.0,6209.0,7650.0,9040.0,1971.0
Powiat oławski,7038.0,7486.0,7361.0,6082.0,5070.0,3368.0,2261.0,2359.0,3553.0,3545.0,3456.0,3863.0,4456.0,3072.0,2768.0,2543.0,2105.0,2030.0,4096.0,5325.0,6108.0,1622.0
Powiat strzeliński,4998.0,5076.0,5093.0,4990.0,4674.0,3955.0,2851.0,1905.0,2590.0,2590.0,2331.0,2801.0,2670.0,2250.0,1938.0,1795.0,1609.0,1538.0,2835.0,3530.0,4139.0,1408.0
Powiat średzki,4776.0,4366.0,4175.0,4114.0,3591.0,2843.0,1777.0,1561.0,2349.0,2378.0,2286.0,2567.0,2459.0,1972.0,1552.0,1422.0,1223.0,1171.0,2576.0,3601.0,4146.0,1068.0
Powiat trzebnicki,7199.0,7199.0,7339.0,6930.0,6363.0,5030.0,3399.0,2463.0,3585.0,3519.0,3415.0,3945.0,3973.0,3017.0,2523.0,2271.0,1899.0,1734.0,3825.0,4891.0,5843.0,1526.0
Powiat wołowski,4612.0,4454.0,4473.0,4128.0,3827.0,3096.0,2607.0,2519.0,3444.0,3597.0,3437.0,3881.0,3738.0,3006.0,2416.0,2429.0,2075.0,1902.0,2585.0,3427.0,4162.0,1795.0
Powiat wrocławski,5878.0,6827.0,6996.0,6974.0,6274.0,3989.0,2047.0,1595.0,2600.0,2792.0,2575.0,3284.0,3057.0,2429.0,2167.0,1857.0,1415.0,1334.0,13297.0,18642.0,4402.0,1195.0
Powiat m.Wrocław,28517.0,35412.0,36991.0,35425.0,31447.0,23287.0,13544.0,10614.0,16182.0,17538.0,16168.0,18997.0,18552.0,14254.0,11919.0,10196.0,8227.0,7247.0,,,21731.0,6429.0
OPOLSKIE,78557.0,83436.0,81623.0,74553.0,69396.0,60058.0,43338.0,35698.0,47129.0,48775.0,48029.0,51775.0,51636.0,42361.0,36203.0,32419.0,26066.0,22663.0,46112.0,59476.0,69311.0,20948.0
Powiat brzeski,10546.0,10965.0,10948.0,10144.0,9021.0,7927.0,6566.0,5270.0,5810.0,6078.0,6282.0,6314.0,6905.0,5055.0,4016.0,3638.0,2909.0,2479.0,6324.0,7819.0,9049.0,2156.0
Powiat głubczycki,4550.0,4680.0,4693.0,4273.0,3953.0,3305.0,2455.0,2177.0,2845.0,3025.0,3050.0,3368.0,3216.0,2730.0,2266.0,2129.0,1729.0,1472.0,2974.0,3616.0,4089.0,1379.0
Powiat namysłowski,5161.0,5153.0,4910.0,4585.0,4275.0,3807.0,2415.0,1926.0,2748.0,2661.0,2608.0,2739.0,2770.0,2308.0,1638.0,1563.0,1261.0,1026.0,3263.0,4174.0,4792.0,1067.0
Powiat nyski,17981.0,20593.0,19860.0,17151.0,15832.0,12488.0,7742.0,6416.0,8479.0,8770.0,8599.0,9567.0,8966.0,7234.0,6037.0,5027.0,3840.0,3250.0,11190.0,13774.0,15869.0,2981.0
Powiat prudnicki,4049.0,4123.0,4005.0,3992.0,4080.0,4141.0,3143.0,2608.0,3235.0,3464.0,3368.0,3513.0,3766.0,3237.0,2689.0,2388.0,1757.0,1655.0,2684.0,3266.0,3854.0,1495.0
Powiat kędzierzyńsko-kozielski,5209.0,5981.0,5992.0,5617.0,5712.0,4925.0,4309.0,3040.0,4476.0,4508.0,4484.0,4922.0,4980.0,4099.0,3921.0,3449.0,3058.0,2705.0,2923.0,3971.0,4763.0,2476.0
Powiat kluczborski,6706.0,6723.0,6167.0,5627.0,4774.0,3731.0,2935.0,2450.0,3345.0,3310.0,3283.0,3231.0,3178.0,2626.0,2240.0,2018.0,1699.0,1561.0,3625.0,4858.0,5970.0,1475.0
Powiat krapkowicki,3354.0,3343.0,3214.0,3175.0,3059.0,2644.0,2222.0,2068.0,2764.0,2730.0,2531.0,2684.0,2591.0,2340.0,2116.0,1822.0,1493.0,1435.0,1593.0,2593.0,2901.0,1457.0
Powiat oleski,3603.0,3494.0,3095.0,2903.0,2769.0,2368.0,1599.0,1400.0,2067.0,2128.0,2438.0,2521.0,2455.0,2048.0,1777.0,1587.0,1188.0,1027.0,2517.0,2955.0,3298.0,1006.0
Powiat opolski,6872.0,7456.0,7496.0,6907.0,6304.0,5812.0,3917.0,3147.0,4629.0,4948.0,4715.0,5300.0,5432.0,4525.0,3934.0,3611.0,2767.0,2226.0,6408.0,8996.0,5648.0,1926.0
Powiat strzelecki,3989.0,3858.0,3843.0,3428.0,3484.0,3105.0,2365.0,2149.0,2597.0,2674.0,2349.0,2627.0,2492.0,1958.0,1836.0,1658.0,1384.0,1273.0,2611.0,3454.0,3592.0,1300.0
Powiat m.Opole,6537.0,7067.0,7400.0,6751.0,6133.0,5805.0,3670.0,3047.0,4134.0,4479.0,4322.0,4989.0,4885.0,4201.0,3733.0,3529.0,2981.0,2554.0,,,5486.0,2230.0
KUJAWSKO-POMORSKIE,205232.0,211593.0,212066.0,199566.0,188021.0,160061.0,123243.0,110256.0,134127.0,139401.0,139622.0,148839.0,150145.0,127111.0,107255.0,98522.0,81543.0,72655.0,128192.0,156309.0,181230.0,64060.0
Powiat bydgoski,7061.0,7336.0,7463.0,6993.0,6614.0,5386.0,3753.0,3097.0,4363.0,4677.0,4781.0,5243.0,5460.0,4699.0,3501.0,3152.0,2649.0,2370.0,14209.0,18687.0,6041.0,1769.0
Powiat toruński,8298.0,8844.0,9440.0,8482.0,8245.0,7113.0,4989.0,4312.0,5889.0,6103.0,6063.0,6970.0,7345.0,6169.0,5464.0,4788.0,4276.0,3845.0,10731.0,14971.0,6625.0,3269.0
Powiat m.Bydgoszcz,20653.0,21344.0,21514.0,18521.0,17411.0,13717.0,10318.0,8139.0,12374.0,13043.0,12886.0,13917.0,14233.0,12114.0,8803.0,8012.0,6560.0,5982.0,,,17500.0,4773.0
Powiat m.Toruń,13387.0,13852.0,14317.0,12180.0,11117.0,8969.0,5802.0,5589.0,7653.0,7481.0,7380.0,8808.0,9433.0,7430.0,6247.0,5569.0,4814.0,4463.0,,,11492.0,3874.0
Powiat brodnicki,8105.0,8249.0,8329.0,8040.0,7472.0,6201.0,4383.0,3663.0,4672.0,4739.0,4397.0,4562.0,4822.0,4073.0,3518.0,3080.0,2443.0,2262.0,5480.0,6702.0,7486.0,2218.0
Powiat chełmiński,5620.0,5827.0,5581.0,5785.0,5735.0,4799.0,3005.0,3278.0,3699.0,3814.0,4045.0,4454.0,4595.0,3717.0,3110.0,2802.0,2441.0,2193.0,3632.0,4631.0,5224.0,2014.0
Powiat golubsko-dobrzyński,5073.0,4895.0,5210.0,4812.0,4801.0,3957.0,2971.0,2611.0,3328.0,3535.0,3765.0,4050.0,4274.0,3682.0,3057.0,2493.0,2012.0,1892.0,3098.0,4016.0,4261.0,1855.0
Powiat grudziądzki,5433.0,5555.0,5508.0,5272.0,5103.0,4308.0,3489.0,3255.0,3607.0,3811.0,3948.0,4064.0,3872.0,2968.0,2397.0,2388.0,2026.0,1909.0,11615.0,13750.0,4842.0,1552.0
Powiat rypiński,5695.0,5891.0,6050.0,5680.0,5557.0,4545.0,3533.0,2705.0,3689.0,3367.0,3230.0,3494.0,3645.0,3112.0,2647.0,2351.0,1979.0,1896.0,4163.0,4965.0,5230.0,1616.0
Powiat wąbrzeski,4538.0,4598.0,4529.0,4341.0,4114.0,3502.0,2521.0,2236.0,2642.0,2816.0,2945.0,3120.0,3166.0,2741.0,2419.0,2223.0,1797.0,1575.0,3190.0,3889.0,4242.0,1515.0
Powiat m.Grudziądz,12214.0,12864.0,12861.0,11670.0,11050.0,9234.0,7205.0,6862.0,8166.0,8178.0,8135.0,8380.0,7523.0,5862.0,4904.0,4534.0,3703.0,3233.0,,,10409.0,2869.0
Powiat aleksandrowski,6455.0,6553.0,6505.0,6784.0,6013.0,5496.0,4249.0,3734.0,3668.0,4242.0,4402.0,4914.0,5049.0,4584.0,3765.0,3363.0,2813.0,2564.0,4735.0,5324.0,6600.0,2419.0
Powiat lipnowski,7677.0,7790.0,8005.0,8046.0,7643.0,7100.0,5661.0,5434.0,6621.0,7266.0,7152.0,7146.0,7315.0,6257.0,5161.0,5383.0,4174.0,3923.0,4537.0,6147.0,7056.0,3540.0
Powiat radziejowski,4973.0,4988.0,4794.0,4540.0,4193.0,4037.0,3414.0,3496.0,3687.0,3637.0,3810.0,3875.0,4309.0,3701.0,3441.0,3279.0,2878.0,2624.0,3689.0,4195.0,4651.0,2611.0
Powiat włocławski,9921.0,10281.0,10005.0,9799.0,9275.0,8205.0,7101.0,6483.0,7768.0,8453.0,8863.0,9480.0,9190.0,8599.0,7801.0,7405.0,6104.0,5179.0,16114.0,18401.0,9040.0,4670.0
Powiat m.Włocławek,13616.0,13526.0,13114.0,12247.0,11668.0,9881.0,8191.0,7381.0,9156.0,10226.0,10425.0,10927.0,10143.0,9327.0,8209.0,7812.0,6160.0,4948.0,,,12240.0,4170.0
Powiat inowrocławski,19431.0,21053.0,21011.0,20626.0,20010.0,18382.0,14992.0,12614.0,14126.0,13927.0,14168.0,15269.0,15198.0,12408.0,11037.0,10446.0,8827.0,7581.0,13540.0,14378.0,16980.0,6540.0
Powiat mogileński,5475.0,5768.0,5919.0,5497.0,5119.0,4327.0,3665.0,3442.0,3798.0,3793.0,3514.0,3709.0,4028.0,3251.0,2722.0,2388.0,1959.0,1840.0,3173.0,4051.0,4548.0,1657.0
